Invoice ID,Date,Branch,City,Customer Type,Gender,Product,Category,Quantity,Unit Price,Payment,Rating,Sales
INV3377,2026-02-22,C,Mumbai,Member,Male,Rice,Grocery,2,71.06,UPI,3.1,142.12
INV3378,2026-01-20,A,Jaipur,Normal,Male,Face Wash,Personal Care,6,125.45,Cash,4.8,752.7
INV3379,2026-06-14,B,Delhi,Normal,Male,Shampoo,Personal Care,7,181.64,Card,4.9,1271.48
INV3380,2026-03-27,D,Bengaluru,Normal,Female,Chocolate,Snacks,6,44.96,Card,3.6,269.76
INV3381,2026-01-27,B,Delhi,Normal,Male,Bananas,Fruits,7,52.43,Cash,3.4,367.01
INV3382,2026-03-21,D,Bengaluru,Member,Male,Potato,Vegetables,1,36.03,Cash,4.8,36.03
INV3383,2026-05-22,B,Delhi,Member,Male,Soap,Personal Care,8,46.26,Net Banking,4.0,370.08
INV3384,2026-01-18,A,Jaipur,Normal,Male,Chips,Snacks,6,34.32,Card,4.4,205.92
INV3385,2026-02-08,C,Mumbai,Member,Female,Milk,Dairy,1,46.89,UPI,4.3,46.89
INV3386,2026-06-29,B,Delhi,Member,Male,Tomato,Vegetables,9,40.43,Card,5.0,363.87
INV3387,2026-02-18,C,Mumbai,Normal,Female,Soap,Personal Care,10,43.47,Net Banking,3.5,434.7
INV3388,2026-04-08,D,Bengaluru,Member,Male,Noodles,Grocery,2,50.86,UPI,4.9,101.72
INV3389,2026-07-01,C,Mumbai,Member,Female,Cooking Oil,Grocery,7,150.27,Net Banking,3.7,1051.89
INV3390,2026-06-12,C,Mumbai,Member,Male,Cold Drink,Beverages,4,65.25,Cash,4.1,261.0
INV3391,2026-06-22,C,Mumbai,Member,Female,Chocolate,Snacks,1,47.23,Net Banking,3.9,47.23
INV3392,2026-05-01,D,Bengaluru,Member,Female,Noodles,Grocery,7,46.32,Cash,3.0,324.24
INV3393,2026-06-09,A,Jaipur,Normal,Female,Bread,Bakery,7,34.49,Net Banking,4.3,241.43
INV3394,2026-02-08,B,Delhi,Member,Male,Biscuits,Snacks,2,34.85,Cash,3.5,69.7
INV3395,2026-02-25,C,Mumbai,Member,Female,Chocolate,Snacks,8,53.01,Card,4.7,424.08
INV3396,2026-06-18,C,Mumbai,Normal,Male,Chips,Snacks,7,36.61,Cash,3.4,256.27
INV3397,2026-01-04,A,Jaipur,Normal,Female,Eggs,Dairy,9,87.16,Card,3.1,784.44
INV3398,2026-06-08,B,Delhi,Normal,Male,Tomato,Vegetables,8,47.62,Cash,4.3,380.96
INV3399,2026-05-16,D,Bengaluru,Member,Male,Chocolate,Snacks,10,51.4,Net Banking,3.6,514.0
INV3400,2026-06-27,B,Delhi,Normal,Female,Milk,Dairy,4,63.44,Net Banking,4.6,253.76
INV3401,2026-01-21,D,Bengaluru,Member,Male,Eggs,Dairy,9,89.31,Net Banking,4.7,803.79
INV3402,2026-02-21,D,Bengaluru,Normal,Male,Noodles,Grocery,5,62.96,Cash,3.6,314.8
INV3403,2026-04-28,D,Bengaluru,Normal,Female,Chocolate,Snacks,5,50.27,Cash,3.5,251.35
INV3404,2026-04-09,D,Bengaluru,Member,Male,Milk,Dairy,1,50.13,Net Banking,3.3,50.13
INV3405,2026-03-24,B,Delhi,Normal,Male,Bananas,Fruits,7,60.94,Card,4.7,426.58
INV3406,2026-02-21,D,Bengaluru,Normal,Male,Shampoo,Personal Care,8,174.47,Cash,3.3,1395.76
INV3407,2026-01-25,C,Mumbai,Normal,Female,Eggs,Dairy,2,86.19,Card,4.0,172.38
INV3408,2026-04-04,A,Jaipur,Member,Male,Soap,Personal Care,3,45.65,Cash,3.5,136.95
INV3409,2026-05-02,D,Bengaluru,Normal,Female,Cold Drink,Beverages,5,58.38,Net Banking,4.1,291.9
INV3410,2026-04-25,D,Bengaluru,Member,Female,Potato,Vegetables,6,34.73,Card,4.5,208.38
INV3411,2026-05-15,A,Jaipur,Member,Female,Eggs,Dairy,10,86.37,UPI,3.8,863.7
INV3412,2026-02-20,D,Bengaluru,Normal,Female,Tea,Beverages,7,137.84,Cash,4.0,964.88
INV3413,2026-05-26,A,Jaipur,Normal,Male,Noodles,Grocery,9,47.5,Card,3.3,427.5
INV3414,2026-01-08,A,Jaipur,Normal,Male,Face Wash,Personal Care,1,101.66,Net Banking,3.0,101.66
INV3415,2026-06-30,C,Mumbai,Normal,Male,Milk,Dairy,5,47.32,Card,4.9,236.6
INV3416,2026-02-19,C,Mumbai,Normal,Male,Cold Drink,Beverages,3,76.86,UPI,3.5,230.58
INV3417,2026-02-20,D,Bengaluru,Normal,Male,Tea,Beverages,3,122.08,UPI,3.4,366.24
INV3418,2026-03-13,A,Jaipur,Member,Female,Coffee,Beverages,5,171.59,Card,4.9,857.95
INV3419,2026-06-29,A,Jaipur,Normal,Female,Shampoo,Personal Care,7,199.91,UPI,4.5,1399.37
INV3420,2026-01-07,D,Bengaluru,Normal,Female,Tea,Beverages,6,141.46,Cash,4.4,848.76
INV3421,2026-05-05,B,Delhi,Member,Male,Apples,Fruits,7,145.19,UPI,4.4,1016.33
INV3422,2026-03-20,C,Mumbai,Normal,Female,Bananas,Fruits,1,56.16,Card,4.4,56.16
INV3423,2026-06-22,D,Bengaluru,Member,Male,Coffee,Beverages,3,193.81,Card,3.5,581.43
INV3424,2026-04-23,D,Bengaluru,Member,Male,Biscuits,Snacks,5,33.92,Cash,4.1,169.6
INV3425,2026-06-29,D,Bengaluru,Member,Male,Potato,Vegetables,1,38.55,Cash,3.5,38.55
INV3426,2026-05-03,A,Jaipur,Normal,Female,Potato,Vegetables,8,33.7,Card,4.7,269.6
INV3427,2026-04-30,D,Bengaluru,Member,Female,Chips,Snacks,3,34.76,Net Banking,3.7,104.28
INV3428,2026-06-06,A,Jaipur,Normal,Female,Rice,Grocery,7,78.15,Cash,4.1,547.05
INV3429,2026-06-02,A,Jaipur,Member,Female,Soap,Personal Care,4,45.44,Net Banking,4.5,181.76
INV3430,2026-06-04,A,Jaipur,Member,Female,Shampoo,Personal Care,4,211.35,UPI,4.5,845.4
INV3431,2026-01-24,C,Mumbai,Member,Male,Cooking Oil,Grocery,2,176.38,UPI,4.4,352.76
INV3432,2026-01-09,C,Mumbai,Normal,Female,Biscuits,Snacks,10,25.32,Cash,4.8,253.2
INV3433,2026-03-22,B,Delhi,Normal,Female,Cold Drink,Beverages,8,54.4,Cash,4.8,435.2
INV3434,2026-02-14,A,Jaipur,Member,Female,Cheese,Dairy,7,236.11,Card,4.0,1652.77
INV3435,2026-04-11,C,Mumbai,Normal,Male,Milk,Dairy,6,63.78,UPI,3.2,382.68
INV3436,2026-04-04,C,Mumbai,Member,Female,Milk,Dairy,10,53.32,Cash,3.7,533.2
INV3437,2026-05-13,C,Mumbai,Member,Female,Potato,Vegetables,10,33.72,Card,4.6,337.2
INV3438,2026-02-18,D,Bengaluru,Normal,Male,Cooking Oil,Grocery,10,150.69,Net Banking,4.2,1506.9
INV3439,2026-02-27,A,Jaipur,Member,Female,Cold Drink,Beverages,1,73.27,Card,4.6,73.27
INV3440,2026-06-02,C,Mumbai,Member,Male,Rice,Grocery,1,67.16,UPI,4.5,67.16
INV3441,2026-01-06,C,Mumbai,Normal,Male,Eggs,Dairy,9,78.16,Card,4.4,703.44
INV3442,2026-06-08,A,Jaipur,Member,Female,Apples,Fruits,6,122.13,Card,3.1,732.78
INV3443,2026-04-09,D,Bengaluru,Member,Female,Tomato,Vegetables,6,38.04,Cash,4.0,228.24
INV3444,2026-05-30,D,Bengaluru,Normal,Female,Biscuits,Snacks,1,33.03,Card,3.7,33.03
INV3445,2026-01-30,C,Mumbai,Member,Male,Coffee,Beverages,8,167.21,UPI,3.6,1337.68
INV3446,2026-02-10,B,Delhi,Member,Female,Cold Drink,Beverages,2,77.14,Card,4.4,154.28
INV3447,2026-03-23,A,Jaipur,Normal,Male,Cheese,Dairy,10,253.37,Card,3.8,2533.7
INV3448,2026-02-22,D,Bengaluru,Member,Male,Chips,Snacks,5,32.64,UPI,3.4,163.2
INV3449,2026-04-18,C,Mumbai,Normal,Female,Chocolate,Snacks,8,54.18,Net Banking,4.0,433.44
INV3450,2026-02-23,C,Mumbai,Normal,Female,Tea,Beverages,1,103.28,Net Banking,3.4,103.28
INV3451,2026-04-13,D,Bengaluru,Normal,Male,Coffee,Beverages,1,201.37,UPI,4.6,201.37
INV3452,2026-05-29,B,Delhi,Normal,Female,Cold Drink,Beverages,1,55.5,Net Banking,3.5,55.5
INV3453,2026-01-30,B,Delhi,Member,Male,Coffee,Beverages,10,169.64,Card,3.7,1696.4
INV3454,2026-05-14,B,Delhi,Normal,Female,Coffee,Beverages,9,194.74,Cash,3.5,1752.66
INV3455,2026-06-15,D,Bengaluru,Member,Female,Cooking Oil,Grocery,7,165.64,UPI,4.7,1159.48
INV3456,2026-06-13,C,Mumbai,Member,Female,Chips,Snacks,9,38.33,Card,3.3,344.97
INV3457,2026-03-19,A,Jaipur,Normal,Female,Potato,Vegetables,2,39.91,Cash,4.7,79.82
INV3458,2026-02-24,C,Mumbai,Normal,Male,Milk,Dairy,2,63.49,Card,4.1,126.98
INV3459,2026-01-25,A,Jaipur,Normal,Male,Bread,Bakery,8,37.2,UPI,3.9,297.6
INV3460,2026-02-09,D,Bengaluru,Member,Male,Noodles,Grocery,6,47.03,Card,4.3,282.18
INV3461,2026-06-07,D,Bengaluru,Member,Male,Cheese,Dairy,4,191.83,UPI,4.5,767.32
INV3462,2026-06-10,B,Delhi,Member,Male,Apples,Fruits,7,160.7,Card,4.6,1124.9
INV3463,2026-01-28,C,Mumbai,Normal,Male,Rice,Grocery,6,58.2,Cash,3.9,349.2
INV3464,2026-05-29,B,Delhi,Member,Female,Tea,Beverages,6,115.47,Cash,4.6,692.82
INV3465,2026-05-07,C,Mumbai,Normal,Female,Apples,Fruits,1,135.15,Cash,4.1,135.15
INV3466,2026-04-09,B,Delhi,Normal,Male,Bread,Bakery,3,39.77,Net Banking,4.2,119.31
INV3467,2026-05-20,A,Jaipur,Member,Male,Chips,Snacks,4,31.37,Card,4.6,125.48
INV3468,2026-04-22,B,Delhi,Normal,Male,Tea,Beverages,3,101.97,Card,4.4,305.91
INV3469,2026-04-22,A,Jaipur,Member,Male,Chips,Snacks,5,34.55,Cash,3.0,172.75
INV3470,2026-06-21,A,Jaipur,Member,Male,Shampoo,Personal Care,5,157.73,UPI,3.6,788.65
INV3471,2026-04-27,C,Mumbai,Member,Male,Cooking Oil,Grocery,5,171.58,Net Banking,4.0,857.9
INV3472,2026-03-15,A,Jaipur,Member,Female,Cold Drink,Beverages,8,69.03,Card,4.9,552.24
INV3473,2026-06-01,A,Jaipur,Normal,Female,Soap,Personal Care,9,42.67,Card,4.3,384.03
INV3474,2026-02-13,C,Mumbai,Member,Male,Eggs,Dairy,8,92.21,Net Banking,3.3,737.68
INV3475,2026-06-11,B,Delhi,Normal,Male,Tea,Beverages,3,125.8,Net Banking,3.4,377.4
INV3476,2026-03-27,D,Bengaluru,Member,Female,Noodles,Grocery,2,53.34,Cash,3.5,106.68
INV3477,2026-06-24,B,Delhi,Member,Female,Bananas,Fruits,8,50.68,Net Banking,3.3,405.44
INV3478,2026-01-24,A,Jaipur,Normal,Female,Bananas,Fruits,1,61.12,Cash,3.6,61.12
INV3479,2026-01-23,C,Mumbai,Member,Female,Bananas,Fruits,2,53.72,Net Banking,3.8,107.44
INV3480,2026-02-07,A,Jaipur,Member,Female,Milk,Dairy,6,53.71,Net Banking,3.4,322.26
INV3481,2026-02-07,C,Mumbai,Member,Male,Soap,Personal Care,10,45.02,Card,3.7,450.2
INV3482,2026-01-05,A,Jaipur,Normal,Female,Eggs,Dairy,7,84.61,Cash,3.2,592.27
INV3483,2026-06-06,A,Jaipur,Member,Female,Rice,Grocery,9,65.28,Net Banking,4.3,587.52
INV3484,2026-06-16,B,Delhi,Member,Female,Chocolate,Snacks,8,57.72,Net Banking,3.6,461.76
INV3485,2026-05-24,B,Delhi,Member,Female,Soap,Personal Care,4,44.27,Card,3.7,177.08
INV3486,2026-05-16,C,Mumbai,Normal,Female,Bananas,Fruits,6,68.5,UPI,4.9,411.0
INV3487,2026-04-30,A,Jaipur,Normal,Female,Tomato,Vegetables,7,42.04,Card,3.8,294.28
INV3488,2026-01-12,B,Delhi,Normal,Female,Cheese,Dairy,9,256.19,Cash,3.0,2305.71
INV3489,2026-03-15,C,Mumbai,Normal,Female,Cold Drink,Beverages,7,76.09,UPI,4.8,532.63
INV3490,2026-06-18,B,Delhi,Member,Female,Shampoo,Personal Care,6,178.8,Net Banking,3.7,1072.8
INV3491,2026-03-14,D,Bengaluru,Normal,Female,Tea,Beverages,5,107.03,Cash,4.1,535.15
INV3492,2026-04-21,A,Jaipur,Normal,Female,Bread,Bakery,8,33.39,UPI,3.3,267.12
INV3493,2026-02-19,D,Bengaluru,Normal,Male,Face Wash,Personal Care,7,108.04,Cash,3.1,756.28
INV3494,2026-02-20,C,Mumbai,Normal,Female,Tomato,Vegetables,8,47.59,Card,4.4,380.72
INV3495,2026-06-05,D,Bengaluru,Member,Female,Chips,Snacks,10,34.89,UPI,3.6,348.9
INV3496,2026-06-28,C,Mumbai,Member,Male,Bread,Bakery,4,40.25,UPI,4.5,161.0
INV3497,2026-04-04,B,Delhi,Normal,Female,Rice,Grocery,7,64.22,UPI,3.5,449.54
INV3498,2026-06-19,D,Bengaluru,Normal,Female,Tea,Beverages,8,125.71,Net Banking,3.0,1005.68
INV3499,2026-02-20,C,Mumbai,Normal,Female,Milk,Dairy,10,61.33,Card,3.3,613.3
INV3500,2026-01-03,C,Mumbai,Normal,Male,Biscuits,Snacks,4,25.0,UPI,4.2,100.0
INV3501,2026-06-22,B,Delhi,Member,Male,Soap,Personal Care,10,47.14,Cash,4.1,471.4
INV3502,2026-04-23,B,Delhi,Member,Male,Milk,Dairy,7,54.56,Net Banking,3.1,381.92
INV3503,2026-05-31,D,Bengaluru,Normal,Female,Noodles,Grocery,6,49.82,Card,4.5,298.92
INV3504,2026-02-24,C,Mumbai,Normal,Male,Soap,Personal Care,9,38.34,Card,3.9,345.06
INV3505,2026-01-25,A,Jaipur,Normal,Female,Cooking Oil,Grocery,8,158.21,Card,3.5,1265.68
INV3506,2026-03-06,B,Delhi,Normal,Male,Face Wash,Personal Care,9,123.32,Card,4.6,1109.88
INV3507,2026-06-05,D,Bengaluru,Normal,Female,Soap,Personal Care,9,42.5,Net Banking,4.1,382.5
INV3508,2026-01-27,A,Jaipur,Normal,Male,Chips,Snacks,8,31.93,Card,4.2,255.44
INV3509,2026-04-09,A,Jaipur,Normal,Male,Shampoo,Personal Care,5,205.36,Cash,3.8,1026.8
INV3510,2026-02-07,D,Bengaluru,Member,Female,Tea,Beverages,5,124.69,Cash,4.7,623.45
INV3511,2026-05-26,A,Jaipur,Member,Female,Chips,Snacks,6,38.44,Cash,4.7,230.64
INV3512,2026-05-25,A,Jaipur,Member,Female,Milk,Dairy,6,46.72,UPI,3.9,280.32
INV3513,2026-06-14,D,Bengaluru,Normal,Female,Coffee,Beverages,2,151.81,Card,4.1,303.62
INV3514,2026-05-09,D,Bengaluru,Member,Female,Bread,Bakery,4,44.82,Cash,3.3,179.28
INV3515,2026-03-24,A,Jaipur,Normal,Male,Cold Drink,Beverages,5,61.52,Card,4.7,307.6
INV3516,2026-03-28,D,Bengaluru,Normal,Female,Milk,Dairy,4,48.74,Net Banking,3.9,194.96
INV3517,2026-01-27,D,Bengaluru,Normal,Female,Soap,Personal Care,7,46.68,Cash,3.1,326.76
INV3518,2026-04-06,D,Bengaluru,Member,Female,Tomato,Vegetables,1,48.94,UPI,3.6,48.94
INV3519,2026-06-08,D,Bengaluru,Member,Male,Cheese,Dairy,8,209.67,UPI,4.9,1677.36
INV3520,2026-05-17,D,Bengaluru,Normal,Female,Cold Drink,Beverages,9,59.45,Net Banking,4.4,535.05
INV3521,2026-05-22,B,Delhi,Member,Male,Milk,Dairy,6,56.13,Cash,4.2,336.78
INV3522,2026-01-21,A,Jaipur,Member,Female,Chips,Snacks,2,34.86,Net Banking,3.7,69.72
INV3523,2026-02-17,D,Bengaluru,Member,Female,Noodles,Grocery,8,50.92,UPI,4.3,407.36
INV3524,2026-01-08,C,Mumbai,Member,Female,Rice,Grocery,1,65.06,UPI,3.8,65.06
INV3525,2026-02-06,C,Mumbai,Normal,Male,Bread,Bakery,1,39.87,Card,4.4,39.87
INV3526,2026-04-09,A,Jaipur,Normal,Female,Eggs,Dairy,1,83.94,Net Banking,3.6,83.94
INV3527,2026-03-09,C,Mumbai,Member,Female,Potato,Vegetables,7,38.69,UPI,4.0,270.83
INV3528,2026-05-14,C,Mumbai,Member,Male,Apples,Fruits,3,147.9,Cash,4.3,443.7
INV3529,2026-04-10,C,Mumbai,Member,Female,Milk,Dairy,6,46.02,Cash,4.1,276.12
INV3530,2026-05-17,D,Bengaluru,Normal,Male,Biscuits,Snacks,4,25.85,UPI,4.1,103.4
INV3531,2026-04-08,D,Bengaluru,Member,Female,Cooking Oil,Grocery,2,159.36,Net Banking,3.8,318.72
INV3532,2026-06-25,D,Bengaluru,Normal,Female,Tea,Beverages,6,117.65,Net Banking,4.5,705.9
INV3533,2026-04-11,D,Bengaluru,Member,Male,Chips,Snacks,3,37.42,Cash,3.3,112.26
INV3534,2026-01-28,A,Jaipur,Member,Female,Face Wash,Personal Care,4,124.86,UPI,3.8,499.44
INV3535,2026-03-19,B,Delhi,Normal,Female,Biscuits,Snacks,2,33.98,Cash,3.3,67.96
INV3536,2026-01-15,C,Mumbai,Normal,Female,Noodles,Grocery,8,51.29,Net Banking,4.1,410.32
INV3537,2026-04-28,A,Jaipur,Normal,Male,Potato,Vegetables,1,33.87,UPI,4.7,33.87
INV3538,2026-06-24,B,Delhi,Normal,Female,Bread,Bakery,2,36.11,Cash,4.2,72.22
INV3539,2026-01-02,B,Delhi,Member,Female,Cheese,Dairy,5,240.76,UPI,3.6,1203.8
INV3540,2026-06-04,D,Bengaluru,Normal,Male,Potato,Vegetables,9,33.48,Card,3.9,301.32
INV3541,2026-03-06,B,Delhi,Normal,Female,Milk,Dairy,4,59.46,Cash,3.5,237.84
INV3542,2026-05-24,C,Mumbai,Normal,Female,Cooking Oil,Grocery,1,146.62,Cash,4.0,146.62
INV3543,2026-02-10,C,Mumbai,Member,Female,Rice,Grocery,6,70.86,Card,3.1,425.16
INV3544,2026-03-10,B,Delhi,Normal,Male,Soap,Personal Care,9,44.87,Net Banking,5.0,403.83
INV3545,2026-01-07,A,Jaipur,Member,Female,Potato,Vegetables,7,33.82,Cash,4.7,236.74
INV3546,2026-01-24,C,Mumbai,Member,Female,Milk,Dairy,4,55.22,Cash,3.4,220.88
INV3547,2026-05-02,B,Delhi,Normal,Male,Cold Drink,Beverages,10,64.41,Net Banking,4.7,644.1
INV3548,2026-04-22,D,Bengaluru,Member,Male,Cooking Oil,Grocery,5,127.03,UPI,4.0,635.15
INV3549,2026-04-28,C,Mumbai,Normal,Male,Biscuits,Snacks,9,31.02,Card,4.3,279.18
INV3550,2026-03-14,D,Bengaluru,Member,Female,Bread,Bakery,7,43.18,Net Banking,3.9,302.26
INV3551,2026-02-12,B,Delhi,Member,Male,Cheese,Dairy,1,200.57,UPI,3.4,200.57
INV3552,2026-02-13,A,Jaipur,Normal,Female,Eggs,Dairy,3,95.54,Card,4.4,286.62
INV3553,2026-02-28,B,Delhi,Normal,Female,Biscuits,Snacks,7,26.86,UPI,4.2,188.02
INV3554,2026-04-22,C,Mumbai,Member,Male,Noodles,Grocery,8,52.51,Cash,4.5,420.08
INV3555,2026-05-26,C,Mumbai,Normal,Female,Shampoo,Personal Care,8,168.46,Card,3.1,1347.68
INV3556,2026-01-02,D,Bengaluru,Normal,Male,Coffee,Beverages,6,170.79,UPI,3.1,1024.74
INV3557,2026-02-25,C,Mumbai,Member,Male,Cold Drink,Beverages,7,76.15,Card,4.8,533.05
INV3558,2026-01-04,D,Bengaluru,Member,Male,Bread,Bakery,7,46.93,UPI,4.5,328.51
INV3559,2026-01-17,C,Mumbai,Member,Male,Potato,Vegetables,2,31.34,UPI,3.1,62.68
INV3560,2026-04-20,B,Delhi,Normal,Female,Bread,Bakery,5,47.13,Cash,4.7,235.65
INV3561,2026-06-24,B,Delhi,Member,Female,Cheese,Dairy,1,225.18,Net Banking,3.2,225.18
INV3562,2026-06-27,A,Jaipur,Normal,Female,Cold Drink,Beverages,9,61.43,Card,4.9,552.87
INV3563,2026-01-25,D,Bengaluru,Member,Male,Face Wash,Personal Care,8,137.18,Cash,3.1,1097.44
INV3564,2026-04-16,C,Mumbai,Normal,Male,Shampoo,Personal Care,2,161.89,Card,4.4,323.78
INV3565,2026-02-03,B,Delhi,Normal,Female,Potato,Vegetables,10,35.2,Net Banking,3.5,352.0
INV3566,2026-02-02,C,Mumbai,Member,Male,Bananas,Fruits,8,53.16,Cash,4.0,425.28
INV3567,2026-04-08,D,Bengaluru,Member,Female,Potato,Vegetables,9,36.69,Net Banking,3.1,330.21
INV3568,2026-06-28,D,Bengaluru,Normal,Male,Biscuits,Snacks,2,32.76,Cash,3.7,65.52
INV3569,2026-01-17,D,Bengaluru,Member,Male,Potato,Vegetables,8,34.88,Cash,4.0,279.04
INV3570,2026-04-06,C,Mumbai,Member,Female,Potato,Vegetables,4,31.47,Cash,3.1,125.88
INV3571,2026-02-13,C,Mumbai,Normal,Female,Cooking Oil,Grocery,8,152.26,Cash,4.2,1218.08
INV3572,2026-02-11,D,Bengaluru,Normal,Female,Noodles,Grocery,9,61.85,UPI,4.0,556.65
INV3573,2026-05-25,A,Jaipur,Member,Male,Bananas,Fruits,10,61.99,Card,4.4,619.9
INV3574,2026-01-19,A,Jaipur,Member,Female,Chocolate,Snacks,5,53.06,UPI,3.6,265.3
INV3575,2026-06-30,C,Mumbai,Member,Female,Milk,Dairy,1,52.19,UPI,3.4,52.19
INV3576,2026-03-22,D,Bengaluru,Member,Male,Biscuits,Snacks,1,35.05,UPI,4.6,35.05
INV3577,2026-05-10,B,Delhi,Member,Male,Biscuits,Snacks,9,31.0,Cash,4.9,279.0
INV3578,2026-05-13,A,Jaipur,Normal,Male,Rice,Grocery,9,72.52,Cash,4.0,652.68
INV3579,2026-01-06,C,Mumbai,Member,Male,Chocolate,Snacks,3,49.27,Net Banking,3.4,147.81
INV3580,2026-06-19,B,Delhi,Normal,Male,Tomato,Vegetables,4,48.29,Card,4.6,193.16
INV3581,2026-05-11,B,Delhi,Member,Female,Soap,Personal Care,2,45.25,Net Banking,4.0,90.5
INV3582,2026-06-23,B,Delhi,Member,Male,Cooking Oil,Grocery,9,141.24,Net Banking,4.3,1271.16
INV3583,2026-06-06,D,Bengaluru,Member,Female,Milk,Dairy,5,50.14,Card,4.7,250.7
INV3584,2026-05-09,B,Delhi,Normal,Male,Tomato,Vegetables,5,50.13,Card,4.4,250.65
INV3585,2026-07-01,D,Bengaluru,Member,Male,Bread,Bakery,1,35.62,Net Banking,4.3,35.62
INV3586,2026-06-30,B,Delhi,Normal,Male,Shampoo,Personal Care,5,171.72,Net Banking,3.2,858.6
INV3587,2026-04-08,D,Bengaluru,Normal,Male,Noodles,Grocery,10,61.96,Net Banking,4.2,619.6
INV3588,2026-06-15,D,Bengaluru,Member,Female,Tea,Beverages,3,102.58,Cash,3.7,307.74
INV3589,2026-01-25,C,Mumbai,Member,Female,Cold Drink,Beverages,4,66.56,Card,4.3,266.24
INV3590,2026-04-06,A,Jaipur,Member,Female,Eggs,Dairy,6,78.41,Card,3.5,470.46
INV3591,2026-01-20,D,Bengaluru,Member,Male,Cold Drink,Beverages,5,74.64,UPI,3.4,373.2
INV3592,2026-01-20,D,Bengaluru,Normal,Female,Tea,Beverages,4,128.27,Cash,3.1,513.08
INV3593,2026-06-18,A,Jaipur,Normal,Female,Shampoo,Personal Care,10,157.61,Cash,4.0,1576.1
INV3594,2026-01-19,A,Jaipur,Member,Female,Face Wash,Personal Care,9,138.27,Card,3.2,1244.43
INV3595,2026-02-06,C,Mumbai,Normal,Female,Biscuits,Snacks,5,27.28,Cash,3.1,136.4
INV3596,2026-05-22,C,Mumbai,Member,Female,Noodles,Grocery,9,50.6,Net Banking,4.1,455.4
INV3597,2026-04-14,B,Delhi,Normal,Male,Soap,Personal Care,4,43.72,Card,3.1,174.88
INV3598,2026-05-28,B,Delhi,Member,Male,Shampoo,Personal Care,10,179.58,Card,4.0,1795.8
INV3599,2026-05-10,D,Bengaluru,Member,Male,Tea,Beverages,7,105.5,Cash,4.8,738.5
INV3600,2026-01-14,B,Delhi,Normal,Male,Coffee,Beverages,2,212.46,Card,4.0,424.92
INV3601,2026-06-06,C,Mumbai,Normal,Female,Potato,Vegetables,8,36.59,Cash,3.9,292.72
INV3602,2026-02-05,C,Mumbai,Normal,Female,Rice,Grocery,1,71.54,Cash,4.5,71.54
INV3603,2026-01-17,C,Mumbai,Member,Female,Milk,Dairy,6,61.32,Cash,4.9,367.92
INV3604,2026-05-26,C,Mumbai,Normal,Female,Rice,Grocery,8,60.94,Net Banking,4.0,487.52
INV3605,2026-02-27,C,Mumbai,Member,Male,Tea,Beverages,8,131.98,Cash,3.7,1055.84
INV3606,2026-01-10,D,Bengaluru,Member,Female,Milk,Dairy,1,59.64,Cash,5.0,59.64
INV3607,2026-02-13,D,Bengaluru,Member,Female,Tea,Beverages,3,131.38,UPI,3.9,394.14
INV3608,2026-01-18,A,Jaipur,Member,Female,Eggs,Dairy,4,86.21,UPI,3.2,344.84
INV3609,2026-05-28,C,Mumbai,Normal,Female,Biscuits,Snacks,4,25.74,Net Banking,3.8,102.96
INV3610,2026-03-09,C,Mumbai,Member,Male,Bananas,Fruits,3,60.14,Net Banking,3.1,180.42
INV3611,2026-06-07,C,Mumbai,Member,Female,Cooking Oil,Grocery,10,136.86,Cash,4.7,1368.6
INV3612,2026-06-25,B,Delhi,Member,Male,Face Wash,Personal Care,3,128.78,UPI,3.7,386.34
INV3613,2026-03-23,A,Jaipur,Normal,Male,Bread,Bakery,9,40.71,Net Banking,3.1,366.39
INV3614,2026-03-20,B,Delhi,Normal,Female,Cold Drink,Beverages,9,57.07,Card,4.6,513.63
INV3615,2026-01-04,B,Delhi,Normal,Male,Shampoo,Personal Care,7,187.1,Card,4.6,1309.7
INV3616,2026-03-28,C,Mumbai,Member,Male,Noodles,Grocery,5,57.5,Cash,3.3,287.5
INV3617,2026-03-16,D,Bengaluru,Normal,Female,Cold Drink,Beverages,5,63.69,UPI,3.3,318.45
INV3618,2026-04-25,D,Bengaluru,Normal,Female,Tomato,Vegetables,8,44.65,Card,3.6,357.2
INV3619,2026-02-19,B,Delhi,Member,Male,Bananas,Fruits,2,51.38,UPI,3.1,102.76
INV3620,2026-03-23,B,Delhi,Member,Female,Shampoo,Personal Care,2,190.58,Net Banking,4.2,381.16
INV3621,2026-02-04,D,Bengaluru,Normal,Female,Tomato,Vegetables,4,38.08,UPI,3.4,152.32
INV3622,2026-04-25,C,Mumbai,Normal,Male,Tea,Beverages,1,139.21,Cash,4.2,139.21
INV3623,2026-01-08,C,Mumbai,Member,Male,Noodles,Grocery,4,50.62,UPI,3.7,202.48
INV3624,2026-05-14,D,Bengaluru,Normal,Male,Tea,Beverages,7,124.78,Card,3.1,873.46
INV3625,2026-02-14,D,Bengaluru,Member,Female,Potato,Vegetables,10,31.51,UPI,4.0,315.1
INV3626,2026-04-24,B,Delhi,Member,Male,Face Wash,Personal Care,9,126.01,UPI,3.6,1134.09
INV3627,2026-02-19,B,Delhi,Member,Female,Cheese,Dairy,2,253.66,UPI,4.4,507.32
INV3628,2026-03-16,C,Mumbai,Member,Male,Chocolate,Snacks,10,47.81,Net Banking,3.4,478.1
